keys,en,ja,cn,tw,ptbr,es,kr,de,ru,pl,fr,ro,tr,esla
EQUIP_DESC_28,"Gain a boost for 20 seconds. Increases damage, combo capacity by 100%, gain 1 shield but cursor moves faster.",?????????????100??????????1????\n?????????????????\n???20???,20????????????+100%???1?????????????,20????????????+100%???1????????????,"Ganha um boost por 20 segundos. Aumenta dano e capacidade de combo em 100%, ganha 1 de escudo e faz o cursor se mover mais rápido.","Gana un amplificador por 20 segundos. Incrementando daño, capacidad de combo en un 100% y 1 escudo, pero el cursor se moverá más rápido",,"Erhält 20 Sekunden lang einen Boost. Erhöht Schaden und Kombinationsfähigkeit um 100 %, erhält 1 Schild, aber der Cursor bewegt sich schneller.","?? 20 ???. ????????? ??????: +100% ? ????? ? ?????? ?????, +1 ???, ?? ??? ???? ??? ?????? ??????????.","Zyskaj wzmocnienie na 20 sekund. Zwi?ksza obra?enia, maksymalne kombo, o 100%, 1 tarczy ale kursor rusza si? szybciej.","Donne un boost pendant 20 secondes. Augmente les Dégâts, la capacité de combo de 100%, Donne 1 bouclier mais le curseur se deplace plus vite.","Prime?ti un impuls de 20 de secunde. Cre?te daunele ?i capacitatea combo-ului cu 100%, ofer? 1 scut, dar cursorul se mi?c? mai repede.","20s için güçlendirir: hasar ve kombo kapasitesi %100 artar, 1 Kalkan kazan?rs?n ve imleç daha h?zl? hareket eder.","Gana un amplificador por 20 segundos. Aumenta el daño, capacidad de combo en un 100% y gana 1 escudo, pero el cursor se moverá más rápido"
EQUIP_NAME_29,Me First,????,??????,??????,Eu Primeiro,Yo Primero,,Mein erstes mal,? ??????,Ja pierwszy,Moi d'Abord,Eu Primul,Önce Ben,Yo primero
EQUIP_DESC_29,Every combo counts as your first combo for 10s,10??????????“??????”?????????,10??????????????????,10?????????????????,Cada combo conta como seu primeiro combo por 10s,Todos los combos cuentan como el primero por 10 segundos,,Jede Kombo zählt als deine erste Kombo für 10 Sekunden.,? ??????? 10 ???. ?????? ????? ????????? ??????,Ka?de combo liczy si? jako twoje pierwsze combo przez 10 sekund,Chaque combo compte comme le premier combo pendant 10 secondes,Fiecare combo este tratat ca primul t?u combo timp de 10 secunde.,Her kombon 10s boyunca ilk kombon say?l?r.,Todos los combos cuentan como el primero por 10 segundos
EQUIP_NAME_30,Tesla Coil,??????,?????,?????,Bobina Tesla,Bobina de Tesla,,Tesla Spule,??????? ?????,Cewka Tesli,Bobine Tesla,Bobin? Tesla,Tesla Bobini,Bobina de Tesla
EQUIP_DESC_30,Zaps lightning aoe and stuns enemy for 1.0s every 5s,??????????5??????1????????,?5????????????????1.0???,?5???????????????1.0???,Descarrega um raio em área que atordoa inimigos por 1s a cada 5s,Lanza rayos en área y aturde enemigos por 1.0 segundos cada 5 segundos,,"Schießt einen Blitz-AOE-Angriff ab und betäubt den Gegner alle 5 Sekunden für 1,0 Sekunden.","?????? 5 ???. ????????? ?????? ?????? ?? ???????, ??????? ?????? ?? 1 ???.",Razi piorunem obszarowo i osza?amia przeciwników na 1 sekund? co 5s sekund,Créé une zone d'effet électrique et étourdis l'ennemi pendant 1 seconde toutes les 5 secondes,Trimite fulgere AOE (Area Of Effect) ?i paralizeaz? inamicii pentru 0.5 secunde la fiecare 5 secunde.,Her 5s’de bir 1.0s süreyle dü?man? sersemleten y?ld?r?m AOE’si tetikler.,Lanza rayos en área y aturde enemigos por 1 segundos cada 5 segundos
EQUIP_NAME_31,Zeus Form,???????,????,????,Forma de Zeus,Forma Zeus,,Zeus Form,????? ?????,Tryb Zeusa,Forme de Zeus,Forma lui Zeus,Zeus Formu,Forma de Zeus
EQUIP_DESC_31,Temporarily gain 100% chance to zap lightning aoe per combo and also briefly stuns the enemy for 10 seconds,10??????????????????????????\n?????????????????????,?????10???????100%????AOE????????????,?????10???????100%????AOE??????????,Temporariamente ganha 100% de chance de lançar raios em área por combo e atordoar inimigos brevemente por 10s,Obtienes temporalmente un 100 % de probabilidad de lanzar rayos en área por combo y también aturdes brevemente al enemigo durante 10 segundos.,,"Erhält vorübergehend eine 100%ige Chance, pro Combo einen Blitz-Flächenschaden zu verursachen, und betäubt den Gegner außerdem kurzzeitig für 10 Sekunden.",?????? ????? ???????? ?????? ? ????????? ???????? ?????? ? ??????? 10 ???.,Chwilowo zyskaj 100% szans na obszarowe pora?enie piorunem za ka?de combo i og?usz przeciwnika na 10 sekund,Donne temporairement 100% de Chances de creer une zone d'effet électrique par combo et étourdit l'ennemi pendant 10 secondes,Prime?ti temporar 100% ?ans? ca fiecare combo s? elibereze fulgere AOE (Area Of Effect) ?i s? paralizeze inamicii timp de 10 secunde.,Geçici olarak her komboda y?ld?r?m AOE tetikleme ?ans?n? %100’e ç?kar?r ve dü?man? 10s süreyle sersemletir.,Obtienes temporalmente un 100 % de probabilidad de lanzar rayos en área por combo y también aturdes brevemente al enemigo durante 10 segundos.
EQUIP_NAME_32,Anti-virus Injection,????????????????,???,???,Injeção anti-vírus,Inyección anti-virus,,Anti-virus Spritze,????-???????? ????????,Wstrzykni?cie antywirusa,Injection Anti-Virus,Injec?ie Antivirus,Anti-virüs Enjeksiyonu,Inyección anti-virus
EQUIP_DESC_32,"Consumes 1 heart to deal more damage, once frenzy mode ends, heals health back 50% of missing health. (won’t die from self inflicted damage)",????1??????????????????\n???????????????50%????\n????????????,????????????1??????????????????????????50%???????????????????,????????????1????????????????????????50%???????????,"Consome 1 coração para causar mais dano, quando o modo frenesi acabar, cura de volta 50% da vida faltando (você não irá morrer por dano auto-infligido)","Gasta 1 corazón para hacer más daño, una vez el modo rabia acabe, curá tu vida faltante en un 50% respecto a la vida que falte. (No moriras si gastas toda tu vida)",,"Verbraucht 1 Herz, um mehr Schaden zu verursachen. Sobald der Raserei-Modus endet, werden 50 % der verlorenen Gesundheit wiederhergestellt. (Stirbt nicht durch selbst zugefügten Schaden.)","????????? 1 ??????, ?????????? ????. ?? ????????? ??????? ??????????????? 50% ??????????? ???????? (??????? ?? ??????????? ???? ????? ??????????)","Zu?ywa 1 serce aby zadawa? wi?cej obra?e?, kiedy tryb szale?stwa si? sko?czy leczy 50% brakuj?cego zdrowia (nie umrzesz od obra?e? zadanych sobie)","Consomme un Cœur pour infliger plus de Dégâts. quand la frénésie est terminée, redonne 50% de la santé manquante. (les Dégâts auto-infligés ne vous tuent pas)","Consum? 1 inim? pentru a provoca mai mult damage; dup? ce se termin? modul de furie, recupereaz? 50% din via?a lips? (nu mori din cauza damage-ului proprii).",1 Kalp tüketerek daha fazla hasar ver; ç?lg?nl?k modu sona erdi?inde eksik can?n?n %50’sini iyile?tirir (kendine verdi?in hasardan ölmezsin).,"Gasta 1 corazón para hacer más daño, una vez el modo rabia acabe, curá tu vida faltante en un 50% respecto a la vida que falte. (No moriras si gastas toda tu vida)"
EQUIP_NAME_33,Jackbox Blueprint,?????????,????,????,Diagrama de Jackbox,Plano de JackBox,,Jackbox Blueprint,?????? Jackbox,Plan Jackboxa,Plan de Jackbox,Planul Cutiei Surpriz?,?aka Kutusu Plan?,Plano de JackBox
EQUIP_DESC_33,Consume a Key to craft a jackbox (stuns enemy periodically),???1??????????????????\n??????????????,??1???????????,??1???????????,Consuma uma chave para criar uma jackbox (atordoa o inimigo periodicamente),Gasta 1 llave para craftear un JackBox (aturde enemigos periodicamente),,"Verbrauche einen Schlüssel, um eine Jackbox herzustellen (betäubt den Gegner regelmäßig).","????????? 1 ???? ??? ???????? Jackbox, ??????? ???????????? ???????? ??????.",Zu?yj klucz aby stworzy? jackboxa (okresowo oszo?amia przeciwników),Utilise une clé pour fabriquer un jackbox qui étourdis les ennemis périodiquement,Consum? o Cheie pentru a crea o cutie surpriz?.,Bir Anahtar tüketerek ?aka Kutusu (dü?man? periyodik sersemleten) üret.,Gasta 1 llave para elaborar una jackbox (aturde enemigos periódicamente)
EQUIP_NAME_34,Laser Turret Blueprint,????????????,??????,??????,Diagrama de Torreta Laser,Plano de Torreta Láser,,Laser Turm Blueprint,?????? ???????? ??????,Plany wie?yczki laserowej,Plan de Tourelle Laser,Planul Turelei Laser,Lazer Taret Plan?,Plano de torreta láser
EQUIP_DESC_34,Consume Key to craft a laser turret (shoots at the nearest enemy in a straight line.),????????????????????\n??????????????????,??1??????????????????,??1??????????????????,Consuma uma Chave para criar uma torreta de laser (atira no inimigo mais próximo em linha reta.),Gasta 1 llave para craftear una Torreta Láser (Dispara al enemigo más cercano en línea recta),,"Verbrauche den Schlüssel, um einen Laserturm zu bauen (schießt in gerader Linie auf den nächsten Feind)","????????? 1 ????, ???????? ???????? ??????, ?????????? ?? ?????????? ?????",Zu?yj klucz aby postawi? wie?yczk? laserow? (strzela w najbli?szego przeciwnika w linii prostej),Utilise une clé pour fabriquer une tourelle laser qui tire vers l'ennemi le plus proche,Consum? o cheie pentru a crea o turel? laser (trage în linie dreapt? c?tre cel mai apropiat inamic).,Anahtar tüketerek lazer taret üret (en yak?n dü?mana düz hatla ate? eder).,Gasta 1 llave para elaborar una torreta láser (dispara al enemigo más cercano en línea recta).
EQUIP_NAME_35,Recycle Bin,???,???,???,Lixeira,Papelera de Reciclaje,,Papierkorb,??????? ???????????,Kosz,Corbeille,Co? de Reciclare,Geri Dönü?üm Kutusu,Papelera de reciclaje
EQUIP_DESC_35,"For every file you collect, gain a charge. Fires a file at enemies per charge",????????1?????????+1?\n??????????????????????????????,???????????????????????????,????????????????????????,"Para cada item coletado, ganhe uma carga. Dispara um arquivo nos inimigos para cada carga","Por cada archivo que recolectes, gana una carga. Dispara un archivo a los virus por cada carga.",,Für jede gesammelte Datei erhältst du eine Ladung. Feuert pro Ladung eine Datei auf Gegner ab.,?? ?????? ????????? ???? ?? ????????? ?????; ??? ????????????? ???????? ??????? ?? ??????,Za ka?dy plik który zbierzesz zdob?d? ?adunek. Strzela plik w przeciwnika za ka?dy ?adunek,"Pour chaque fichier récupéré, gagnez une charge. Tire un fichier sur les ennemis par charge","Pentru fiecare fi?ier colectat, prime?ti o înc?rcare. Fiecare înc?rcare trage un fi?ier spre inamici.",Toplad???n her dosya için 1 ?arj kazan?rs?n; her ?arj için bir dosya f?rlat?r.,"Por cada archivo que recolectes, gana una carga. Dispara un archivo a los virus por cada carga."
EQUIP_NAME_36,Floppy Disk,?????????,????,????,Disquete,Disquete,,Floppy Disk,???????,Dyskietka,Disquette,Disket?,Disket,Disquete
EQUIP_DESC_36,Fires floppy disk in a spiral,???????????????????????,???????????????????,??????????????????,Dispara disquetes em uma espiral,Dispara un disquete en una espiral,,Schießt Disketten spiralförmig ab,????????? ??????? ?? ???????,Wystrzeliwuje dyskietk? w spirali,Tire une disquette en spirale,Trage dischete într-o spiral?.,Sarmal bir ?ekilde disket f?rlat?r.,Dispara un disquete en una espiral
EQUIP_NAME_37,DROOM,????,???“?”,??????,DROOM,DROOM,,DROOM,DROOM,DROOM,DROOM,DROOM,DROOM,DROOM
EQUIP_DESC_37,A gun appears and shoots at where your cursor is.,???????\n?????????????????????,???????????????????????,????????????????????,Uma arma aparece e dispara onde seu cursor estiver.,Aparecerá un arma y dispara a donde tu cursor está,,"Eine Waffe erscheint und schießt auf die Stelle, an der sich dein Cursor befindet.","????????? ?????, ?????????? ????, ??? ????????? ??????.",Pojawia si? bro? i strzela w pozycje twojego kursora.,Fait apparaitre un flingue qui tire à l'endroit de votre curseur,O arm? apare ?i trage acolo unde se afl? cursorul t?u.,Bir silah belirir ve imleçteki yere ate? eder.,Aparecerá un arma y dispara al cursor.
EQUIP_NAME_38,Notepad,???,???,???,Bloco de Notas,Notepad,,Notepad,???????,Notatnik,Bloc-Note,Notepad,Not Defteri,Bloc de notas
EQUIP_DESC_38,Words fly out horizontally and in a sine wave periodically,?????????????\n???????????????????,??????“??”??????????????“S”????????,???????????????????“S”???,Palavras voam horizontalmente e numa onda senoidal periodicamente,Aparecerán palabras horizontalmente por la pantalla haciendo una onda periodicamente,,Wörter fliegen horizontal und in einer Sinuswelle periodisch heraus.,"????????? ?????, ??????? ?? ??????????? ? ?????????",S?owa wylatuj? poziomo i czasami sinusowo,"Des mots flottent horizontalement en ondulant, periodiquement",Cuvintele zboar? orizontal ?i se mi?c? periodic în valuri sinusoidale.,Kelimeler yatay ve sinüs dalgas? ?eklinde periyodik olarak f?rlar.,Aparecerán palabras horizontalmente por la pantalla haciendo una onda periódicamente
EQUIP_NAME_39,Orbital Flames,?????????,????,????,Chamas Orbitais,Llamas orbitales,,Orbitalflammen,??????????? ?????,Orbitalne p?omienie,Flammes Orbitantes,Fl?c?ri Orbitale,Yörüngesel Alevler,Llamas orbitales
EQUIP_DESC_39,Summon flames that orbit around your cursor that deals contact damage,???????????????????????????????,????????????????????????,???????????????????????,"Invoca chamas que orbitam seu cursor, causando dano ao contato",Genera llamas que orbitan tu cursor haciendo daño al contacto,,"Beschwöre Flammen, die um deinen Cursor kreisen und bei Kontakt Schaden verursachen.","????????? ????, ??????????? ?????? ??????? ? ????????? ?????????? ????",Przyzwij p?omienie które orbituj? twój kursor zadaj?c obra?enia przy kontakcie,Fait apparaitre des flammes qui orbitent autour de votre curseur et infligent des Dégâts de contact.,Invoc? fl?c?ri care orbiteaz? în jurul cursorului ?i provoac? damage la contact.,?mleç etraf?nda dönen alevler ça??r?r; temas hasar? verir.,Genera llamas que orbitan tu cursor haciendo daño al contacto
EQUIP_NAME_40,Three D6,3D6×3,???,???,Três D6,3 DA2 D6,,Drei D6,??? D6,Trzy ko?ci,Trois D6,Trei D6,Üç D6,3 DA2 D6
EQUIP_DESC_40,"Rolls 3 dices, if you match 3 gain a random effect.",6?????3????3???????????????????,????????????????????,???????????????????,"Role 3 dados, se os 3 forem iguais ganhe um efeito aleatório.","Tira 3 dados, si consigues un 3 obtienes un efecto aleatorio.",,"Wirf 3 Würfel. Wenn du 3 gleiche würfelst, erhältst du einen zufälligen Effekt.",???????????? 3 ??????. ???? ??? ???????? ????????? – ?? ????????? ????????? ??????.,"Rzu? trzema ko??mi, je?li 3 s? równe zyskaj losowy efekt.","Lance 3 dés, s'ils sont egaux, vous conferent un effet aléatoire.","Arunc? 3 zaruri; dac? toate trei coincid, prime?ti un efect aleator.",3 zar atar; hepsi e?le?irse rastgele bir etki verir.,"Tira 3 dados, si consigues un 3 obtienes un efecto aleatorio."
EQUIP_NAME_41,Popup Window,DO NOT TRANSLATE,DO NOT TRANSLATE,DO NOT TRANSLATE,Pop-up,DO NOT TRANSLATE,DO NOT TRANSLATE,DO NOT TRANSLATE,DO NOT TRANSLATE,DO NOT TRANSLATE,DO NOT TRANSLATE,DO NOT TRANSLATE,Aç?l?r Pencere,DO NOT TRANSLATE
EQUIP_DESC_41,Opens up a random event window,DO NOT TRANSLATE,DO NOT TRANSLATE,DO NOT TRANSLATE,Abra uma janela de evento aleatória,DO NOT TRANSLATE,DO NOT TRANSLATE,DO NOT TRANSLATE,DO NOT TRANSLATE,DO NOT TRANSLATE,DO NOT TRANSLATE,DO NOT TRANSLATE,Rastgele bir olay penceresi açar.,DO NOT TRANSLATE
EQUIP_NAME_42,Bobble Bubble,??????,???,???,Bobble Bubble,Burbujas burbujeantes,,Bobble Bubble,?????-?????,Booble Bubble,Bobble Bubble,Bobble Bubble,Baloncuk F?rlat?c?,Burbujas burbujeantes
EQUIP_DESC_42,"Shoot bubbles at the nearest enemy, racking up combo",?????????????????????????,?????????????“?”???,???????????????????,"Dispara bolhas no inimigo mais próximo, aumentando seu combo","Dispara burbujas a los enemigos cercanos, aumentando tu combo",,Schieße Blasen auf den nächsten Gegner und sammle Kombos.,"???????? ???????? ?? ????????? ??????, ?????????? ?????",Strzel ba?kami w najbli?szego przeciwnika zwi?kszaj?c combo,"Tire des bulles vers l'ennemi le plus proche, augmente le combo","Trage bule c?tre cel mai apropiat inamic, crescând combo-ul.",En yak?n dü?mana baloncuk f?rlat?r; kombo biriktirir.,"Dispara burbujas a los enemigos cercanos, aumentando tu combo"
EQUIP_NAME_43,Minesweeper,????????,??,??,Campo Minado,BuscaMinas,,Minesweeper,?????,Saper,Démineur,Minesweeper,May?n Taray?c?,Busca minas
EQUIP_DESC_43,"Fill the room with mines, explodes on contact",?????????????\n????????????,???????????????,???????????????,"Enche a sala de minas, explodindo ao contato","Llena la sala con minas, explotan al contacto",,"Füllt den Raum mit Minen, die bei Kontakt explodieren.","????????? ??????? ??????, ????????????? ??? ????????",Wype?nij pokój minami eksploduj?cymi przy kontakcie,Remplis la salle de mines qui explosent au contact.,Umple camera cu mine care explodeaz? la contact.,Oday? may?nlarla doldurur; temasla patlar.,"Llena la sala con minas, explotan al contacto"
EQUIP_NAME_44,Cookie Clicker,???????????,?????,?????,Cookie Clicker,Cookie Clicker,,Cookie Klicker,Cookie Clicker,Cookie Clicker,Cookie Clicker,Cookie Clicker,Kurabiye T?klay?c?,Cookie Clicker
EQUIP_DESC_44,Spawn a cookie that can be clicked to deal damage to all enemies on screen,??????????\n????????????????????????,?????????????????????????,?????????????????????????,Cria um cookie que pode ser clicado para causar dano em todos os inimigos na tela,Aparecerá una galleta que puede ser clickada para hacer daño a todos los enemigos de la pantalla,,"Spawnt einen Cookie, der angeklickt werden kann, um allen Gegnern auf dem Bildschirm Schaden zuzufügen.",????????? ????????; ?????? ?? ??? ?? ???????? ???? ???? ?????? ?? ??????,Przywo?aj ciastko które mo?na klikn?? aby zada? obra?enia wszystkim przeciwnikom na ekranie,Fait apparaitre un cookie sur lequel on peut cliquer pour infliger des Dégâts à tous les ennemis sur l'écran.,Creeaz? un fursec care poate fi ap?sat pentru a da damage tuturor inamicilor de pe ecran.,T?klanabilir bir kurabiye do?urur; t?klan?nca ekrandaki tüm dü?manlara hasar verir.,Aparecerá una galleta que puede ser cliqueada para hacer daño a todos los enemigos de la pantalla
ITEM_RARITY_COMMON,[Common],[???],[??],[??],[Comum],[Común],,[Gewöhnlich] ,[???????],[Pospolity],[Commun],[Comun],[Yayg?n],[Común]
ITEM_RARITY_UNCOMMON,[Uncommon],[?????],[??],[??],[Incomum],[Poco Común],,[Ungewöhnlich] ,[?????????],[Niepospolity],[Peu Commun],[Neobi?nuit],[Nadir],[Poco común]
ITEM_RARITY_RARE,[Rare],[??],[??],[??],[Raro],[Raro],,[Selten]  ,[??????],[Rzadki],[Rare],[Rar],[Ender],[Raro]
